Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2022-05-08,8,Monday,ChatGPT,v1.0,1743,144,410,0.0818,0.8676,c7dc2afc-8b12-4485-94c0-9fc4cb5a7547,Navigational,Sample user input text 101,388,814,Finance,4,1.34,1624,Desktop,English,0.7534,4.1771,Medium,Yes,Daily,4,North America
2022-02-03,5,Thursday,ChatGPT,v3.0,8212,424,259,0.0288,0.7801,63f6f2a7-1b10-474d-aea7-0b702076757a,Informational,Sample user input text 102,165,184,Technology,1,2.16,1651,Mobile,English,0.9415,1.4667,Fast,No,Weekly,1,Asia
2022-06-08,2,Sunday,ChatGPT,v1.0,3307,871,136,0.0963,0.5738,cecea265-85d5-4cde-afb1-879840640791,Informational,Sample user input text 103,80,828,Education,4,1.33,90,Mobile,French,0.9095,2.6763,Fast,No,Daily,4,South America
2020-06-05,9,Friday,ChatGPT,v4.0,5017,208,92,0.036,0.8852,13461280-da11-465e-9626-dd184806695e,Navigational,Sample user input text 104,168,577,Health,5,1.99,1470,Tablet,Spanish,0.7617,3.4391,Medium,No,Monthly,4,South America
2021-03-21,7,Monday,Grok AI,v2.0,7729,705,79,0.0145,0.6631,61b7f96a-871d-41ff-bb7e-dd414e50356d,Informational,Sample user input text 105,85,387,Health,5,2.07,1541,Desktop,Chinese,0.9479,4.2645,Fast,No,Monthly,3,South America
2021-10-06,6,Thursday,DeepSeek,v1.0,2471,730,315,0.0331,0.7997,278e1730-df73-42cc-b050-15c4539da1b8,Transactional,Sample user input text 106,104,205,Education,5,2.36,482,Desktop,Chinese,0.8289,2.8548,Slow,Yes,Weekly,5,South America
2021-09-14,1,Thursday,DeepSeek,v3.0,1881,377,193,0.0841,0.7385,d9fcb3f6-5a2f-4055-a4b2-50bd93227956,Navigational,Sample user input text 107,387,685,Health,5,2.9,911,Mobile,Spanish,0.9339,3.9364,Fast,No,Daily,1,South America
2020-05-10,10,Monday,ChatGPT,v1.0,1982,749,443,0.0433,0.9569,7b126754-c86a-4a3e-83ff-7e42f40982c3,Transactional,Sample user input text 108,402,892,Education,3,4.46,483,Mobile,German,0.7815,0.3016,Slow,Yes,Daily,0,Europe
2021-04-23,1,Tuesday,ChatGPT,v3.0,3824,814,132,0.0511,0.828,34ebcd04-2a55-4c3c-b797-9591e1d72395,Navigational,Sample user input text 109,156,462,Finance,2,1.59,995,Mobile,English,0.8264,0.4578,Slow,No,Monthly,2,South America
2021-08-24,4,Wednesday,Grok AI,v3.0,6963,836,401,0.0909,0.907,7b744373-9628-4bee-8f13-838b79813a30,Navigational,Sample user input text 110,223,590,Finance,1,3.02,447,Tablet,Chinese,0.7325,4.2268,Medium,No,Weekly,5,Europe
2022-09-04,2,Monday,Grok AI,v2.0,7578,218,459,0.095,0.8713,cd4ca500-7e00-44ef-a3e0-6d43f199ca5e,Informational,Sample user input text 111,179,16,Health,3,3.77,50,Mobile,German,0.974,3.5791,Medium,No,Monthly,4,North America
2021-10-09,2,Tuesday,ChatGPT,v1.0,5078,310,283,0.0877,0.9422,63c45a09-5b11-4e90-befb-144ac11d2ad5,Navigational,Sample user input text 112,444,857,Health,2,1.0,957,Desktop,Chinese,0.7785,2.9924,Fast,No,Daily,4,North America
2020-01-07,7,Sunday,Grok AI,v2.0,5347,435,225,0.0345,0.9393,b0212147-0600-4aea-9088-15250109e58c,Transactional,Sample user input text 113,170,209,Finance,1,3.84,1520,Desktop,Spanish,0.8752,2.7594,Slow,Yes,Monthly,1,Asia
2020-12-13,11,Tuesday,Grok AI,v3.0,2821,420,275,0.0364,0.5188,a49c3b2d-5b98-4639-9c9c-64287f2a1215,Transactional,Sample user input text 114,401,714,Education,1,2.58,479,Mobile,Chinese,0.9417,4.4927,Medium,Yes,Weekly,2,North America
2021-11-20,10,Wednesday,DeepSeek,v4.0,5552,466,462,0.0597,0.7011,e6e41c49-ff6b-4668-a847-e74da880f476,Navigational,Sample user input text 115,73,447,Health,3,1.12,464,Desktop,Chinese,0.8414,0.3983,Medium,No,Monthly,2,Asia
2023-11-19,8,Tuesday,DeepSeek,v2.0,7275,687,118,0.0605,0.7259,3240a525-28af-4b9f-94c3-747d4a5bd8a7,Navigational,Sample user input text 116,448,526,Education,4,3.42,546,Mobile,English,0.781,1.1256,Fast,No,Weekly,5,South America
2020-05-08,5,Saturday,DeepSeek,v4.0,9032,267,219,0.0217,0.5846,312b95e1-91b7-4230-a752-5d9d2b82dee6,Informational,Sample user input text 117,306,35,Education,2,4.61,1191,Tablet,German,0.8325,1.1396,Slow,Yes,Daily,3,South America
2023-03-18,2,Wednesday,DeepSeek,v1.0,9166,879,86,0.0182,0.8046,a5845392-66d6-4d69-98d5-1465b2567c17,Navigational,Sample user input text 118,358,542,Technology,2,1.19,145,Mobile,English,0.8289,2.0691,Slow,No,Weekly,1,South America
2021-01-02,9,Saturday,DeepSeek,v3.0,3353,282,446,0.055,0.5204,0bd5f40d-b502-4676-ad2f-f29a42491a6b,Transactional,Sample user input text 119,87,303,Finance,2,2.6,725,Mobile,French,0.9641,3.0084,Slow,No,Monthly,2,North America
2022-08-18,4,Tuesday,ChatGPT,v3.0,5095,179,184,0.0274,0.5954,7d3305ef-1c0b-41e9-b684-78b73d1121fe,Navigational,Sample user input text 120,146,106,Technology,5,1.27,527,Mobile,Chinese,0.9896,3.834,Medium,Yes,Daily,0,Europe
2021-09-03,3,Wednesday,ChatGPT,v2.0,9341,493,253,0.0759,0.5792,cd7daa97-d19f-43d2-9649-2a0899e19a71,Informational,Sample user input text 121,482,319,Finance,2,1.33,846,Tablet,German,0.8417,2.0629,Medium,No,Weekly,5,South America
2021-02-27,3,Monday,DeepSeek,v3.0,9744,808,372,0.0518,0.8788,e760745d-cabc-44ce-844f-6309d7230cd2,Informational,Sample user input text 122,347,320,Education,3,1.47,185,Tablet,French,0.9357,1.9172,Fast,No,Weekly,0,South America
2022-03-05,8,Friday,Grok AI,v4.0,2953,194,341,0.071,0.9133,eed85c99-d0cc-4fd4-ab4f-df9077367161,Informational,Sample user input text 123,306,829,Education,5,2.04,1282,Mobile,Spanish,0.9954,2.4181,Fast,No,Monthly,0,North America
2022-01-29,1,Wednesday,DeepSeek,v4.0,9751,285,53,0.0304,0.9566,a00e4860-fe63-44cb-8e08-539045b271e7,Informational,Sample user input text 124,189,360,Education,1,3.78,605,Mobile,English,0.993,1.762,Fast,Yes,Daily,3,Europe
2023-11-11,1,Saturday,Grok AI,v3.0,3367,899,237,0.0187,0.9264,671dfb80-a6c5-48af-96f5-173c059d1011,Transactional,Sample user input text 125,305,406,Finance,2,2.92,1013,Mobile,French,0.7084,2.7653,Medium,Yes,Daily,1,North America
2023-04-23,7,Monday,DeepSeek,v2.0,8944,540,216,0.0267,0.5906,3b18f023-9fb5-4575-aa90-0511850266c6,Informational,Sample user input text 126,99,32,Education,2,3.97,1438,Tablet,French,0.7499,3.5087,Medium,No,Daily,2,South America
2022-05-30,10,Sunday,ChatGPT,v4.0,7238,726,254,0.0347,0.5204,ea97fe0f-510f-4813-b25f-464e6ef2c638,Navigational,Sample user input text 127,133,156,Technology,1,3.48,1043,Desktop,Chinese,0.8225,1.6194,Medium,Yes,Monthly,2,South America
2022-01-19,7,Thursday,DeepSeek,v3.0,4726,710,369,0.0809,0.8255,56df3f12-7f9e-44ff-83dc-2387491ef707,Navigational,Sample user input text 128,93,114,Health,1,1.68,1061,Mobile,Chinese,0.7533,4.7744,Fast,No,Daily,5,South America
2023-08-28,9,Monday,DeepSeek,v3.0,9081,158,406,0.0106,0.9067,f3681b21-f5c4-497a-90aa-80a9cbe22d63,Informational,Sample user input text 129,260,123,Education,2,4.25,310,Mobile,French,0.7763,2.1546,Fast,No,Monthly,0,North America
2023-04-04,12,Wednesday,DeepSeek,v2.0,2019,871,161,0.0113,0.8496,e08364e6-8243-44a6-b29b-783c8c3e443a,Informational,Sample user input text 130,426,173,Education,5,3.16,1257,Mobile,French,0.8317,2.5968,Medium,Yes,Daily,0,North America
2021-06-27,3,Monday,DeepSeek,v2.0,6835,102,251,0.0802,0.7796,8d2b3b1e-0d2b-44c9-a14a-8a388303896a,Transactional,Sample user input text 131,242,55,Health,2,4.41,627,Mobile,English,0.8753,1.2578,Slow,Yes,Weekly,4,South America
2021-04-01,8,Wednesday,ChatGPT,v3.0,9253,850,366,0.0681,0.6475,b378f601-2cf7-4cb4-9162-6fd87ea18c64,Informational,Sample user input text 132,209,741,Health,1,2.03,859,Tablet,English,0.7565,1.9102,Medium,Yes,Daily,2,Asia
2021-07-27,2,Thursday,DeepSeek,v4.0,7691,272,369,0.013,0.8023,46eaede4-4946-4339-88da-c8c3e28f1ef2,Transactional,Sample user input text 133,433,831,Finance,3,2.87,839,Tablet,English,0.9322,1.7958,Fast,Yes,Monthly,1,North America
2023-09-17,1,Sunday,Grok AI,v1.0,3694,876,172,0.0973,0.9584,7a0bdafe-db03-4c35-8b82-92f54cf6e237,Informational,Sample user input text 134,451,332,Technology,1,3.23,1136,Desktop,French,0.7236,3.231,Slow,Yes,Monthly,0,North America
2023-09-21,12,Saturday,ChatGPT,v3.0,4852,102,63,0.0717,0.7279,605e6ea8-cd16-4c98-8f4e-9ced6017516e,Navigational,Sample user input text 135,318,683,Health,2,4.76,344,Tablet,German,0.715,1.0929,Medium,No,Weekly,2,North America
2020-01-27,11,Friday,DeepSeek,v4.0,7700,574,96,0.0129,0.6792,fbe4af26-8271-4718-80e4-d380a9771713,Transactional,Sample user input text 136,195,176,Finance,3,1.17,528,Tablet,English,0.8133,0.9766,Medium,Yes,Weekly,0,Asia
2023-04-19,1,Wednesday,ChatGPT,v4.0,4751,712,415,0.0226,0.5733,94641144-a010-4e9e-b9d8-0229d938fefd,Navigational,Sample user input text 137,256,811,Health,2,3.75,885,Desktop,German,0.8704,1.533,Medium,Yes,Daily,1,Europe
2023-11-01,1,Monday,Grok AI,v4.0,2656,287,106,0.035,0.6846,c11a39fd-7db8-45b8-ac3b-04fde824716a,Transactional,Sample user input text 138,37,914,Technology,2,1.53,953,Mobile,French,0.8989,3.6032,Fast,No,Daily,5,Asia
2023-11-18,5,Wednesday,ChatGPT,v3.0,4119,429,128,0.0835,0.8863,d9e5d636-2b05-4cff-97d4-01f3374922ec,Informational,Sample user input text 139,201,512,Technology,2,4.92,707,Desktop,French,0.8517,0.3382,Fast,No,Monthly,5,Asia
2022-03-06,12,Wednesday,ChatGPT,v4.0,1203,567,163,0.07,0.6173,52057eec-9c2d-4b30-8f6a-ba178e76026d,Navigational,Sample user input text 140,303,396,Health,5,1.6,60,Desktop,German,0.7017,0.6919,Medium,No,Daily,3,Asia
2022-01-21,5,Wednesday,Grok AI,v4.0,8596,953,356,0.0139,0.9593,c760fd12-0393-44d6-af5a-a64836c9727b,Transactional,Sample user input text 141,456,119,Technology,3,4.86,1667,Mobile,German,0.8465,3.2344,Slow,Yes,Daily,1,South America
2022-06-28,6,Sunday,Grok AI,v3.0,5657,877,167,0.0572,0.6051,ac5b252b-95fe-488c-b24d-2751a012fb98,Informational,Sample user input text 142,320,764,Finance,4,4.01,795,Mobile,German,0.7165,0.6301,Slow,No,Weekly,0,South America
2022-01-27,4,Tuesday,ChatGPT,v2.0,5039,995,433,0.0425,0.7695,2ea5ad3f-84af-40fa-9f40-351461101d33,Informational,Sample user input text 143,456,325,Technology,4,1.25,66,Desktop,Spanish,0.8862,2.7713,Medium,No,Daily,0,Asia
2020-09-15,6,Sunday,ChatGPT,v2.0,6077,152,78,0.0235,0.9834,883f9dbf-f3e7-4243-8e2a-18bc40af3968,Transactional,Sample user input text 144,457,908,Technology,2,3.19,125,Mobile,Spanish,0.7832,0.3847,Slow,Yes,Weekly,1,South America
2023-02-19,2,Monday,Grok AI,v3.0,1694,995,333,0.053,0.6158,1ff7d963-e64a-4f8f-9d43-ef8ec308a642,Transactional,Sample user input text 145,134,984,Education,2,2.15,92,Tablet,German,0.9485,0.2708,Fast,No,Monthly,3,South America
2022-04-28,3,Tuesday,ChatGPT,v3.0,8892,767,174,0.0725,0.7372,412fc34a-1fcb-48f6-9542-0a52d6b31c7d,Transactional,Sample user input text 146,26,433,Health,5,1.77,233,Desktop,German,0.9015,2.2966,Medium,No,Weekly,3,South America
2023-06-18,8,Monday,ChatGPT,v3.0,8370,580,119,0.033,0.6298,2c6ff53c-0952-4e3f-b8ea-921cb496c472,Informational,Sample user input text 147,174,981,Health,1,4.66,517,Desktop,English,0.8566,3.394,Medium,No,Daily,5,South America
2022-04-12,11,Friday,ChatGPT,v3.0,3922,393,227,0.01,0.9688,ecef277b-954e-4d78-b9b9-7c7dfe0b6121,Transactional,Sample user input text 148,347,431,Finance,3,2.53,1508,Desktop,German,0.9346,0.307,Medium,No,Weekly,2,South America
2021-02-13,8,Friday,ChatGPT,v1.0,8205,776,138,0.0414,0.6868,57e14b39-fb10-4d33-a4c4-6e9dd28cae66,Informational,Sample user input text 149,202,820,Education,5,1.47,566,Mobile,Spanish,0.7349,1.6765,Fast,No,Daily,0,Asia
2023-09-06,3,Wednesday,Grok AI,v3.0,4784,242,483,0.039,0.6122,1eef4346-ce49-4283-99dc-b39573d58967,Navigational,Sample user input text 150,487,770,Technology,4,4.54,33,Tablet,French,0.9884,1.2012,Fast,Yes,Monthly,1,North America
2022-09-22,10,Thursday,DeepSeek,v4.0,8507,379,387,0.0748,0.7131,b910fddb-1a04-452c-a8b5-8eb88679192a,Navigational,Sample user input text 151,442,626,Education,5,3.88,832,Mobile,Chinese,0.874,3.7656,Slow,Yes,Weekly,4,North America
2022-12-20,9,Thursday,DeepSeek,v1.0,8519,556,182,0.0996,0.5572,d553f2b4-c57d-4241-84b1-7fe2e57dc97e,Informational,Sample user input text 152,458,741,Finance,2,3.14,231,Desktop,German,0.8034,1.4003,Slow,No,Daily,0,North America
2020-10-01,10,Monday,ChatGPT,v3.0,6202,815,495,0.0792,0.6658,8e7b4d82-ed7a-4ae3-b225-ae6cc2c38f63,Navigational,Sample user input text 153,416,389,Education,3,1.63,1039,Desktop,Spanish,0.9319,1.2647,Medium,No,Monthly,3,Europe
2023-05-13,12,Monday,Grok AI,v2.0,3030,335,340,0.0311,0.5871,4aa2dc25-186c-471a-acec-ee5f2a5f518b,Transactional,Sample user input text 154,80,98,Technology,2,3.77,273,Desktop,German,0.7084,1.3792,Medium,No,Weekly,5,South America
2022-11-26,7,Saturday,Grok AI,v1.0,7702,471,91,0.099,0.6247,be2e77b5-705e-420c-9ef3-dd3175bb926f,Informational,Sample user input text 155,135,255,Education,3,1.89,53,Tablet,Spanish,0.9792,2.291,Slow,No,Daily,2,Europe
2022-07-06,2,Wednesday,DeepSeek,v2.0,9082,190,65,0.0837,0.7656,af2ec967-e7f6-41e9-baf5-1fb62f0aeeb2,Informational,Sample user input text 156,472,435,Finance,5,3.14,82,Tablet,English,0.8699,1.4217,Medium,No,Daily,5,Asia
2020-12-12,9,Saturday,DeepSeek,v2.0,9995,101,52,0.0258,0.9106,a39f2b63-74d2-4cc8-a35a-a4ce27e47120,Transactional,Sample user input text 157,296,64,Health,3,2.76,819,Mobile,French,0.8776,0.5392,Medium,Yes,Monthly,4,South America
2023-10-04,2,Saturday,DeepSeek,v4.0,8391,258,84,0.0651,0.8268,58fe05a7-e3a2-4d9c-a528-c9678820e4ef,Navigational,Sample user input text 158,234,856,Technology,1,4.41,1514,Desktop,German,0.908,1.2668,Medium,Yes,Daily,4,South America
2023-12-17,2,Wednesday,ChatGPT,v3.0,1429,186,446,0.0239,0.5265,68c2ea65-8b1c-4134-acc3-cf93b1de0eb6,Transactional,Sample user input text 159,363,176,Education,5,1.88,192,Tablet,German,0.8344,2.5766,Medium,No,Daily,4,North America
2020-08-04,3,Tuesday,ChatGPT,v1.0,9340,212,203,0.0915,0.5787,c40d96d2-633a-4156-9647-31682df57a91,Navigational,Sample user input text 160,293,112,Education,2,3.85,1084,Mobile,Spanish,0.9752,3.191,Medium,Yes,Daily,4,North America
2020-09-10,6,Friday,ChatGPT,v1.0,1138,180,214,0.0476,0.7532,ce7d7189-d62d-4d27-bd16-72a7ba373429,Informational,Sample user input text 161,206,659,Finance,4,3.06,1787,Desktop,Chinese,0.764,2.626,Slow,No,Monthly,5,South America
2020-12-17,3,Friday,Grok AI,v1.0,4871,450,123,0.0359,0.6969,8be39856-c2dc-449c-84db-cb1ebdc138c3,Navigational,Sample user input text 162,248,717,Finance,5,3.98,1058,Tablet,Chinese,0.9422,0.4271,Fast,Yes,Daily,1,Asia
2023-01-17,3,Sunday,ChatGPT,v4.0,8831,577,222,0.0261,0.6557,3806b6d4-812c-4fc3-8bb8-a175aec12b47,Navigational,Sample user input text 163,213,726,Technology,5,2.72,579,Mobile,Chinese,0.7353,0.7168,Fast,Yes,Daily,1,North America
2022-10-19,6,Tuesday,Grok AI,v2.0,2629,554,100,0.0362,0.9308,8548716a-6b22-401d-a54b-90b784c12cd8,Informational,Sample user input text 164,383,420,Health,3,4.39,904,Tablet,German,0.7615,1.2306,Slow,No,Weekly,5,Asia
2023-01-24,6,Thursday,DeepSeek,v3.0,8415,103,342,0.0128,0.5924,97688544-009c-48b2-9ae5-0b10eb993cbb,Navigational,Sample user input text 165,78,947,Health,2,1.5,644,Tablet,Chinese,0.8839,1.4665,Fast,Yes,Weekly,5,Europe
2022-09-16,8,Sunday,DeepSeek,v1.0,8534,344,315,0.0386,0.8955,b8d41cda-45a2-42ff-a9ab-f9772b139d8f,Informational,Sample user input text 166,371,128,Health,3,4.54,350,Mobile,English,0.9662,4.9368,Medium,Yes,Daily,5,North America
2023-08-22,7,Monday,ChatGPT,v1.0,2873,796,81,0.0328,0.534,7a444c0e-0e33-4f77-9836-b0df728b87ca,Navigational,Sample user input text 167,341,837,Education,4,2.05,44,Desktop,German,0.7996,3.6521,Medium,Yes,Weekly,4,Europe
2021-01-23,3,Saturday,DeepSeek,v4.0,8639,626,368,0.0219,0.9886,0dfa9e04-325b-472d-b64a-8bb9dbc94975,Informational,Sample user input text 168,372,696,Health,3,4.8,138,Tablet,French,0.9002,2.1437,Fast,No,Weekly,5,Europe
2023-05-15,9,Friday,ChatGPT,v4.0,3627,373,245,0.0115,0.8581,2ff4402c-1755-4040-a739-c583a52e65ad,Transactional,Sample user input text 169,60,858,Education,5,1.19,1599,Desktop,English,0.8592,3.7754,Medium,Yes,Monthly,4,Europe
2023-11-04,10,Friday,ChatGPT,v1.0,6158,377,137,0.0155,0.9155,cfc1ee5c-b0b9-432f-838d-faca04478241,Informational,Sample user input text 170,234,99,Technology,4,3.3,301,Mobile,Chinese,0.7769,0.2183,Slow,Yes,Monthly,4,Asia
2022-02-14,2,Friday,Grok AI,v3.0,4454,253,149,0.0693,0.8886,c09618f4-a793-460d-b027-ec7db7271348,Transactional,Sample user input text 171,484,259,Technology,5,4.05,1239,Tablet,Chinese,0.8677,1.3746,Fast,Yes,Monthly,2,Asia
2021-08-21,6,Wednesday,Grok AI,v1.0,2233,100,293,0.0286,0.5874,4afdd477-bb9c-4e37-b8de-0938f65c943a,Transactional,Sample user input text 172,374,788,Health,5,2.26,1341,Mobile,German,0.9356,3.1723,Medium,No,Daily,3,South America
2021-11-14,4,Wednesday,Grok AI,v4.0,1428,354,120,0.0132,0.782,1053938f-3dd6-430c-926f-f5ec7039c9b2,Transactional,Sample user input text 173,408,357,Education,1,4.23,1749,Tablet,Chinese,0.8337,4.0738,Fast,Yes,Monthly,4,North America
2022-01-03,7,Wednesday,ChatGPT,v2.0,8516,724,237,0.0119,0.5371,bfb5b25c-5a85-499c-9576-5aaa5057763d,Navigational,Sample user input text 174,152,70,Education,3,4.76,372,Desktop,English,0.8857,3.0094,Slow,No,Monthly,4,Asia
2020-04-29,11,Sunday,Grok AI,v4.0,8419,613,284,0.0724,0.5637,20a7344b-439e-4822-be21-526434761dff,Informational,Sample user input text 175,288,818,Health,3,2.6,748,Desktop,Chinese,0.9884,4.337,Slow,Yes,Daily,0,South America
2023-01-08,2,Wednesday,ChatGPT,v4.0,2574,139,304,0.047,0.8652,0285d85e-4e70-4ca9-b4d4-5856c17f561d,Transactional,Sample user input text 176,147,522,Technology,2,1.83,1091,Desktop,English,0.8526,1.1121,Slow,Yes,Monthly,0,Asia
2023-03-21,8,Saturday,DeepSeek,v4.0,8442,746,348,0.0117,0.8618,11023c74-6cd9-49ff-bc2f-8e841cfe5311,Transactional,Sample user input text 177,257,564,Technology,5,3.07,1348,Tablet,Chinese,0.7735,2.0716,Slow,No,Daily,1,Europe
2020-08-26,3,Friday,Grok AI,v4.0,1002,763,391,0.0852,0.6515,5628d1a4-5c42-4c78-ada2-ad6454f069b7,Informational,Sample user input text 178,139,515,Technology,3,2.09,697,Mobile,Spanish,0.7713,2.8068,Slow,Yes,Monthly,4,South America
2023-07-13,12,Friday,Grok AI,v2.0,5900,645,436,0.0992,0.6603,53b641b2-89f1-4740-921c-1316fa646d15,Navigational,Sample user input text 179,97,309,Education,1,4.91,658,Desktop,English,0.8987,1.081,Medium,No,Weekly,0,Asia
2020-12-10,5,Wednesday,DeepSeek,v4.0,3019,635,428,0.0429,0.7623,2c24d121-4d35-4b89-900e-c5a12bd65c4e,Transactional,Sample user input text 180,96,813,Finance,1,4.38,1202,Tablet,Chinese,0.7567,4.8008,Fast,No,Weekly,2,Asia
2021-08-19,4,Friday,Grok AI,v3.0,4566,409,89,0.083,0.9878,7ef339b8-7bc8-4b3c-bcd6-add407b725bb,Informational,Sample user input text 181,394,648,Finance,4,1.6,759,Desktop,English,0.7491,0.93,Slow,No,Daily,1,Europe
2021-06-23,10,Sunday,Grok AI,v2.0,3544,569,346,0.0509,0.8183,77834d05-7a2e-4215-b00c-acfa6d8cb63b,Navigational,Sample user input text 182,133,425,Health,3,1.94,463,Desktop,German,0.8256,3.1201,Slow,No,Weekly,4,South America
2023-03-21,12,Monday,Grok AI,v2.0,2577,484,131,0.082,0.8498,d4ea784a-89e1-4aff-aa5e-77aab7b9a437,Navigational,Sample user input text 183,156,97,Technology,1,1.91,1022,Mobile,English,0.8311,2.4535,Slow,Yes,Daily,4,Europe
2022-06-23,6,Tuesday,Grok AI,v1.0,1971,174,188,0.0229,0.6389,65b204e1-b7ca-4189-8a79-5686b93ebbdc,Transactional,Sample user input text 184,76,240,Education,2,3.39,1499,Mobile,Chinese,0.7361,2.1681,Medium,Yes,Monthly,3,North America
2020-06-12,10,Sunday,ChatGPT,v1.0,7801,663,353,0.0351,0.7816,114237c7-23a7-44b9-a0a4-14c657fdff98,Navigational,Sample user input text 185,47,500,Health,4,3.16,249,Mobile,French,0.7818,3.3516,Slow,No,Weekly,5,Asia
2022-10-04,12,Friday,Grok AI,v4.0,4150,134,328,0.0318,0.734,81104b0a-ecd5-4c16-bf33-0a33b8ccc5df,Transactional,Sample user input text 186,481,417,Technology,4,1.78,1144,Mobile,English,0.9603,3.8938,Medium,Yes,Daily,4,Asia
2023-05-07,6,Wednesday,ChatGPT,v1.0,8384,790,456,0.0401,0.846,e2133a96-087a-40ea-94d6-34407a1c0ea8,Informational,Sample user input text 187,162,640,Finance,5,2.59,140,Tablet,German,0.7498,2.1547,Fast,No,Weekly,3,Asia
2021-07-22,9,Tuesday,ChatGPT,v4.0,5044,686,182,0.0291,0.9632,76ae2897-6ee8-446b-a369-19c2bcc3e3ec,Informational,Sample user input text 188,131,762,Health,2,2.89,586,Tablet,German,0.9856,1.239,Slow,No,Monthly,1,Asia
2020-10-17,12,Friday,DeepSeek,v1.0,7233,210,153,0.0524,0.9825,2520fd73-f4d7-4292-8b55-6404c2ddba54,Transactional,Sample user input text 189,143,333,Technology,3,3.95,1437,Mobile,English,0.7222,2.3943,Slow,Yes,Monthly,0,North America
2023-02-19,6,Saturday,ChatGPT,v4.0,7651,150,252,0.0711,0.8539,a8f5f3fc-c031-45de-8483-0810b496adaa,Navigational,Sample user input text 190,489,443,Health,2,2.03,776,Mobile,German,0.7381,4.1801,Fast,Yes,Daily,0,Europe
2023-05-01,5,Tuesday,Grok AI,v3.0,9213,320,260,0.016,0.8008,55593acb-af42-441d-a8aa-58f538d356d9,Informational,Sample user input text 191,475,385,Technology,3,4.11,897,Mobile,Chinese,0.9669,3.3982,Fast,No,Weekly,2,South America
2023-12-04,1,Thursday,DeepSeek,v4.0,3640,163,402,0.0191,0.9492,5d7b0f47-5014-40f2-8f50-80c44c7ea4cb,Informational,Sample user input text 192,234,467,Health,5,1.86,1572,Mobile,English,0.8751,0.9115,Medium,Yes,Daily,5,North America
2020-10-18,9,Wednesday,DeepSeek,v3.0,1162,865,416,0.0579,0.7773,558792f5-0c87-4c55-94f3-b7d167ed4d5d,Navigational,Sample user input text 193,261,695,Technology,2,2.62,1323,Mobile,German,0.8338,3.6007,Slow,Yes,Monthly,2,Asia
2020-08-08,12,Monday,Grok AI,v3.0,1136,883,353,0.0787,0.6155,98026800-c253-498f-a510-923c4d665291,Informational,Sample user input text 194,428,412,Technology,2,3.17,1689,Desktop,German,0.8417,0.7837,Slow,No,Monthly,3,South America
2023-02-21,4,Thursday,DeepSeek,v3.0,6693,175,189,0.0452,0.6979,c7e37d8c-aef3-4ad2-9b09-11421271fedf,Navigational,Sample user input text 195,494,988,Health,2,4.62,397,Mobile,Spanish,0.9127,4.784,Medium,Yes,Monthly,3,North America
2021-08-29,12,Saturday,DeepSeek,v4.0,5313,324,491,0.0773,0.6179,0c526c19-5199-4464-8512-c2ce97390287,Informational,Sample user input text 196,262,955,Education,2,4.8,126,Mobile,English,0.7853,2.0256,Medium,Yes,Daily,2,North America
2023-10-23,5,Sunday,ChatGPT,v4.0,1888,667,90,0.0246,0.5679,c08d5231-840c-4746-bbda-18d8644bfb0b,Transactional,Sample user input text 197,457,210,Health,4,2.12,235,Mobile,English,0.8193,4.68,Slow,No,Daily,0,North America
2023-12-16,8,Sunday,ChatGPT,v2.0,9256,698,329,0.0544,0.5706,045f9ff0-bf49-4ea6-a2f2-cc7551769853,Informational,Sample user input text 198,207,499,Finance,3,1.28,297,Desktop,Chinese,0.9124,1.9012,Medium,No,Monthly,3,Europe
